date,calories,smoothed_weight_lbs,fm_lbs_weak,ffm_lbs_weak,weight_pred_lbs,fat_pct_weak,tdee_weak
2022-03-20,2231,,67.69,151.39,219.08,30.9,2099.2
2022-03-21,1902,,67.69,151.39,219.07,30.9,2099.1
2022-03-22,2631,,67.59,151.38,218.97,30.87,2099.1
2022-03-23,3291,,67.7,151.36,219.06,30.91,2098.9
2022-03-24,1605,,68.0,151.28,219.28,31.01,2098.1
2022-03-25,1567,,67.82,151.13,218.95,30.98,2096.6
2022-03-26,1501,218.61,67.63,150.85,218.48,30.95,2094.0
2022-03-27,1530,217.73,67.42,150.42,217.84,30.95,2089.6
2022-03-28,1537,217.28,67.22,150.34,217.56,30.9,2088.4
2022-03-29,1621,218.03,67.02,150.76,217.78,30.77,2092.9
2022-03-30,1557,217.59,66.84,150.81,217.65,30.71,2093.3
2022-03-31,1617,217.33,66.65,150.61,217.26,30.68,2091.4
2022-04-01,1721,,66.48,150.05,216.52,30.7,2085.8
2022-04-02,1598,,66.33,149.32,215.65,30.76,2078.5
2022-04-03,1510,,66.15,148.69,214.84,30.79,2072.3
2022-04-04,1759,213.74,65.95,148.61,214.56,30.74,2070.3
2022-04-05,2276,216.39,65.82,149.73,215.55,30.54,2082.8
2022-04-06,1699,215.21,65.84,149.73,215.57,30.54,2082.2
2022-04-07,1563,215.39,65.69,149.67,215.35,30.5,2081.7
2022-04-08,1608,215.09,65.5,149.3,214.8,30.49,2078.5
2022-04-09,2031,213.36,65.32,148.62,213.94,30.53,2070.9
2022-04-10,2250,,65.27,148.93,214.2,30.47,2074.0
2022-04-11,1547,214.53,65.28,149.46,214.74,30.4,2079.0
2022-04-12,1499,215.63,65.09,149.62,214.72,30.32,2082.0
2022-04-13,1499,212.51,64.88,148.09,212.97,30.47,2066.1
2022-04-14,1575,211.27,64.68,147.2,211.88,30.53,2056.4
2022-04-15,1721,212.24,64.5,147.74,212.25,30.39,2061.8
2022-04-16,1555,213.28,64.37,148.46,212.82,30.24,2069.7
2022-04-17,1518,212.19,64.18,148.34,212.52,30.2,2068.1
2022-04-18,1843,212.36,63.98,148.36,212.34,30.13,2068.3
2022-04-19,2559,212.27,63.88,148.39,212.27,30.09,2068.7
2022-04-20,2372,212.31,63.98,148.59,212.56,30.1,2070.3
2022-04-21,3311,,64.02,149.33,213.35,30.01,2077.7
2022-04-22,3847,,64.34,150.2,214.54,29.99,2086.5
2022-04-23,3373,,64.8,150.94,215.73,30.04,2093.9
2022-04-24,1063,,65.12,151.31,216.44,30.09,2097.6
2022-04-25,2242,216.13,64.79,151.1,215.88,30.01,2095.9
2022-04-26,2492,215.02,64.79,149.99,214.77,30.17,2085.2
2022-04-27,2784,212.75,64.87,148.6,213.46,30.39,2070.4
2022-04-28,3031,213.72,65.03,148.6,213.63,30.44,2070.6
2022-04-29,2770,,65.26,149.08,214.34,30.45,2075.3
2022-04-30,2954,,65.42,149.66,215.09,30.42,2081.2
2022-05-01,2975,,65.63,150.16,215.79,30.41,2086.1
2022-05-02,3106,,65.85,150.45,216.29,30.44,2089.0
2022-05-03,3056,,66.1,150.47,216.57,30.52,2089.3
2022-05-04,2861,,66.33,150.19,216.53,30.63,2086.5
2022-05-05,1408,216.26,66.51,149.59,216.1,30.78,2080.7
2022-05-06,1172,214.4,66.28,148.66,214.94,30.84,2070.7
2022-05-07,2254,214.65,65.98,148.16,214.14,30.81,2066.5
2022-05-08,1579,212.62,66.0,146.85,212.85,31.01,2053.1
2022-05-09,1670,211.18,65.82,145.71,211.53,31.12,2041.2
2022-05-10,1181,210.89,65.68,145.09,210.76,31.16,2035.1
2022-05-11,1888,209.61,65.39,144.4,209.79,31.17,2028.1
2022-05-12,1403,208.93,65.31,144.03,209.34,31.2,2023.8
2022-05-13,1328,209.49,65.1,144.13,209.22,31.11,2025.2
2022-05-14,1878,208.29,64.86,143.81,208.66,31.08,2021.5
2022-05-15,1833,208.44,64.78,143.73,208.5,31.07,2020.6
2022-05-16,1919,208.16,64.68,143.63,208.31,31.05,2019.5
2022-05-17,2334,208.16,64.61,143.55,208.16,31.04,2018.7
2022-05-18,2221,207.76,64.67,143.47,208.14,31.07,2017.4
2022-05-19,1865,208.44,64.68,143.96,208.64,31.0,2022.0
2022-05-20,2135,209.45,64.6,144.64,209.24,30.87,2029.1
2022-05-21,2405,209.12,64.59,144.88,209.47,30.84,2031.0
2022-05-22,2674,209.88,64.66,145.34,210.0,30.79,2035.5
2022-05-23,2560,210.49,64.8,145.75,210.56,30.78,2039.6
2022-05-24,2501,210.69,64.91,145.79,210.7,30.81,2039.9
2022-05-25,2069,210.6,65.01,145.19,210.2,30.93,2034.6
2022-05-26,2052,207.84,64.98,144.01,208.98,31.09,2021.1
2022-05-27,1589,209.81,64.95,144.27,209.22,31.04,2024.6
2022-05-28,1724,208.46,64.78,144.05,208.84,31.02,2022.0
2022-05-29,1864,208.6,64.66,144.25,208.91,30.95,2023.5
2022-05-30,1881,209.33,64.58,144.76,209.34,30.85,2028.6
2022-05-31,2061,209.68,64.5,144.8,209.29,30.82,2029.6
2022-06-01,2041,207.61,64.47,143.95,208.41,30.93,2019.9
2022-06-02,1600,208.42,64.43,143.73,208.16,30.95,2018.2
2022-06-03,2221,206.88,64.28,143.02,207.29,31.01,2010.5
2022-06-04,1694,207.73,64.3,142.2,206.5,31.14,2017.7
2022-06-05,2303,206.54,64.16,140.61,204.77,31.33,2004.4
2022-06-06,2006,203.82,64.2,137.73,201.93,31.79,1997.6
2022-06-07,2569,205.85,64.15,140.74,204.89,31.31,2029.1
2022-06-08,2411,208.11,64.24,143.57,207.81,30.91,2057.9
2022-06-09,2024,209.4,64.29,144.66,208.95,30.77,2069.4
2022-06-10,2196,207.65,64.22,144.0,208.22,30.84,2062.1
2022-06-11,1840,207.38,64.2,143.65,207.85,30.89,2057.9
2022-06-12,2323,208.27,64.08,143.91,207.98,30.81,2061.0
2022-06-13,2093,207.49,64.1,143.7,207.8,30.85,2058.5
2022-06-14,2056,207.66,64.05,143.59,207.63,30.85,2057.4
2022-06-15,2198,206.89,63.99,143.41,207.4,30.85,2055.0
2022-06-16,2159,207.97,63.98,143.68,207.65,30.81,2058.2
2022-06-17,1973,206.92,63.95,143.44,207.39,30.83,2055.2
2022-06-18,2817,207.41,63.87,143.55,207.42,30.79,2056.4
2022-06-19,2525,207.62,64.03,143.63,207.65,30.83,2057.0
2022-06-20,2563,207.4,64.1,143.82,207.92,30.83,2058.3
2022-06-21,2985,208.76,64.19,144.8,208.99,30.72,2067.8
2022-06-22,2217,210.54,64.4,145.78,210.18,30.64,2078.1
2022-06-23,2136,209.92,64.38,145.63,210.01,30.66,2076.6
2022-06-24,2199,208.95,64.34,145.06,209.41,30.73,2070.3
2022-06-25,2094,209.23,64.32,144.9,209.22,30.74,2068.7
2022-06-26,3207,208.92,64.27,144.75,209.02,30.75,2067.1
2022-06-27,3385,208.66,64.54,144.82,209.37,30.83,2066.9
2022-06-28,1974,210.98,64.87,145.59,210.46,30.82,2075.3
2022-06-29,2085,209.63,64.78,145.34,210.12,30.83,2072.1
2022-06-30,2831,209.61,64.73,144.97,209.7,30.87,2068.4
2022-07-01,2146,209.88,64.89,144.09,208.98,31.05,2060.9
2022-07-02,2961,209.52,64.86,142.52,207.38,31.28,2066.6
2022-07-03,3099,210.21,65.05,144.45,209.5,31.05,2086.9
2022-07-04,3126,210.84,65.27,145.57,210.84,30.96,2098.1
2022-07-05,2496,211.22,65.5,145.3,210.8,31.07,2096.1
2022-07-06,2346,208.26,65.55,143.88,209.43,31.3,2080.3
2022-07-07,1988,209.27,65.56,144.04,209.6,31.28,2081.5
2022-07-08,2397,210.66,65.46,144.99,210.45,31.11,2091.2
2022-07-09,2808,210.56,65.48,145.64,211.12,31.02,2097.0
2022-07-10,2919,212.17,65.62,146.74,212.36,30.9,2107.7
2022-07-11,2467,,65.79,147.67,213.46,30.82,2117.0
2022-07-12,2844,213.46,65.82,147.93,213.75,30.79,2119.2
2022-07-13,1732,,65.96,147.72,213.68,30.87,2117.1
2022-07-14,1940,,65.79,146.83,212.62,30.94,2108.3
2022-07-15,2589,210.49,65.68,145.8,211.48,31.06,2096.6
2022-07-16,1836,,65.75,146.05,211.8,31.04,2099.1
2022-07-17,3361,,65.61,146.07,211.68,30.99,2099.4
2022-07-18,3224,,65.91,145.31,211.22,31.2,2091.8
2022-07-19,2980,209.79,66.17,144.14,210.3,31.46,2079.3
2022-07-20,2129,209.0,66.36,143.93,210.29,31.56,2075.5
2022-07-21,1909,212.97,66.31,145.25,211.56,31.34,2090.6
2022-07-22,2535,209.41,66.19,144.72,210.92,31.38,2083.2
2022-07-23,2423,211.68,66.26,145.57,211.83,31.28,2091.5
2022-07-24,2076,212.76,66.29,146.22,212.51,31.19,2098.3
2022-07-25,1768,,66.22,145.53,211.75,31.27,2091.4
2022-07-26,2103,209.28,66.06,144.33,210.39,31.4,2077.9
2022-07-27,1692,210.13,66.01,144.52,210.53,31.35,2079.2
2022-07-28,1667,211.31,65.84,144.84,210.67,31.25,2083.3
2022-07-29,2266,208.83,65.65,143.64,209.29,31.37,2070.7
2022-07-30,2487,207.35,65.65,142.92,208.56,31.48,2061.8
2022-07-31,2330,209.73,65.71,144.13,209.84,31.31,2073.7
2022-08-01,2617,211.13,65.72,145.37,211.08,31.13,2086.1
2022-08-02,3150,211.28,65.81,145.54,211.34,31.14,2087.8
2022-08-03,2378,210.61,66.05,144.87,210.92,31.31,2080.7
2022-08-04,2516,209.79,66.07,144.48,210.55,31.38,2075.6
2022-08-05,2481,210.69,66.14,145.46,211.59,31.26,2084.1
2022-08-06,2970,,66.19,147.26,213.45,31.01,2101.6
2022-08-07,2299,212.58,66.38,146.99,213.37,31.11,2097.7
2022-08-08,2391,212.71,66.37,146.92,213.3,31.12,2096.2
2022-08-09,1875,,66.4,147.25,213.65,31.08,2099.5
2022-08-10,2644,213.18,66.28,146.95,213.22,31.08,2096.4
2022-08-11,1704,212.09,66.37,145.96,212.33,31.26,2086.2
2022-08-12,2053,210.62,66.2,145.07,211.28,31.34,2076.4
2022-08-13,2359,210.92,66.14,145.25,211.39,31.29,2077.5
2022-08-14,2115,212.32,66.16,146.05,212.21,31.18,2085.6
2022-08-15,2618,211.96,66.11,146.35,212.46,31.12,2087.9
2022-08-16,2155,,66.2,146.5,212.7,31.13,2089.4
2022-08-17,2609,212.01,66.16,145.91,212.08,31.2,2083.5
2022-08-18,2784,210.47,66.26,144.98,211.24,31.37,2073.1
2022-08-19,2401,,66.4,144.86,211.26,31.43,2071.9
2022-08-20,3016,210.69,66.44,144.81,211.25,31.45,2070.6
2022-08-21,3092,,66.65,145.21,211.86,31.46,2074.7
2022-08-22,2686,211.93,66.88,145.38,212.26,31.51,2075.8
2022-08-23,2273,212.12,67.0,145.67,212.67,31.5,2078.0
2022-08-24,2073,213.38,67.0,146.22,213.22,31.42,2083.7
2022-08-25,2615,212.73,66.94,145.93,212.87,31.45,2080.7
2022-08-26,1982,211.63,67.04,145.32,212.36,31.57,2073.5
2022-08-27,2858,212.05,66.95,145.29,212.24,31.55,2073.0
2022-08-28,2690,212.79,67.12,144.87,211.99,31.66,2070.0
2022-08-29,2616,208.9,67.24,143.33,210.58,31.93,2052.2
2022-08-30,2334,,67.35,144.11,211.46,31.85,2060.0
2022-08-31,2471,212.62,67.37,145.2,212.57,31.69,2071.0
2022-09-01,2035,212.8,67.43,145.72,213.14,31.63,2075.6
2022-09-02,2750,213.33,67.36,145.87,213.23,31.59,2077.3
2022-09-03,2614,212.23,67.5,145.41,212.91,31.7,2071.8
2022-09-04,2526,,67.6,145.36,212.96,31.74,2071.3
2022-09-05,2133,212.37,67.67,144.97,212.65,31.82,2067.1
2022-09-06,2340,,67.64,144.41,212.05,31.9,2061.5
2022-09-07,1872,210.85,67.66,143.67,211.33,32.02,2053.4
2022-09-08,1699,210.66,67.55,143.71,211.26,31.98,2052.9
2022-09-09,2328,212.23,67.4,144.64,212.04,31.79,2062.5
2022-09-10,2303,212.18,67.42,145.21,212.63,31.71,2067.6
2022-09-11,1939,213.18,67.43,145.87,213.3,31.61,2074.0
2022-09-12,2270,213.48,67.34,146.13,213.47,31.55,2076.7
2022-09-13,2854,212.72,67.34,145.85,213.19,31.59,2073.3
2022-09-14,2932,213.48,67.51,145.66,213.17,31.67,2071.9
2022-09-15,2492,211.88,67.7,145.12,212.82,31.81,2065.1
2022-09-16,3154,,67.77,145.78,213.55,31.74,2071.7
2022-09-17,2472,,68.03,146.33,214.35,31.74,2077.2
2022-09-18,2505,214.35,68.09,146.23,214.32,31.77,2076.4
2022-09-19,2302,213.28,68.15,145.64,213.8,31.88,2069.7
2022-09-20,2326,213.6,68.17,145.51,213.68,31.9,2068.3
2022-09-21,2507,213.41,68.19,145.51,213.69,31.91,2067.9
2022-09-22,2615,213.87,68.26,145.74,214.0,31.9,2070.1
2022-09-23,2333,214.39,68.36,145.96,214.32,31.9,2072.4
2022-09-24,3949,213.82,68.38,146.09,214.48,31.88,2072.9
2022-09-25,2435,,68.87,147.02,215.89,31.9,2082.1
2022-09-26,1720,,68.92,147.72,216.64,31.81,2089.1
2022-09-27,1949,,68.76,147.74,216.5,31.76,2089.3
2022-09-28,1861,215.46,68.67,147.12,215.78,31.82,2082.7
2022-09-29,1811,214.63,68.55,146.37,214.93,31.89,2074.9
2022-09-30,2158,214.84,68.42,145.3,213.72,32.02,2065.7
2022-10-01,3246,212.51,68.4,143.07,211.46,32.34,2061.8
2022-10-02,2050,,68.67,144.0,212.68,32.29,2071.1
2022-10-03,1991,,68.61,145.76,214.37,32.0,2088.7
2022-10-04,2230,215.58,68.52,146.99,215.51,31.79,2101.1
2022-10-05,2540,215.68,68.49,147.12,215.61,31.77,2102.5
2022-10-06,2354,214.43,68.56,146.48,215.04,31.88,2095.3
2022-10-07,2761,215.05,68.57,146.36,214.93,31.9,2094.3
2022-10-08,2081,214.35,68.7,146.36,215.06,31.94,2093.3
2022-10-09,2530,215.76,68.63,147.35,215.98,31.78,2102.9
2022-10-10,1795,217.62,68.69,148.16,216.85,31.68,2112.1
2022-10-11,1688,215.03,68.54,147.41,215.95,31.74,2103.4
2022-10-12,1793,215.52,68.36,147.3,215.67,31.7,2102.2
2022-10-13,1702,215.77,68.21,147.04,215.25,31.69,2100.3
2022-10-14,1675,212.91,68.04,145.9,213.94,31.8,2087.5
2022-10-15,1702,214.0,67.86,145.87,213.73,31.75,2087.6
2022-10-16,1710,213.08,67.69,145.67,213.36,31.73,2085.3
2022-10-17,1708,212.8,67.52,145.89,213.42,31.64,2086.7
2022-10-18,1780,214.26,67.36,146.81,214.17,31.45,2096.1
2022-10-19,1874,214.75,67.21,147.05,214.25,31.37,2099.2
2022-10-20,2657,212.63,67.08,146.23,213.32,31.45,2090.2
2022-10-21,3416,213.23,67.18,146.63,213.81,31.42,2093.3
2022-10-22,3630,,67.5,148.54,216.05,31.24,2112.5
2022-10-23,3400,,67.88,150.78,218.66,31.04,2134.9
2022-10-24,3542,,68.18,152.71,220.88,30.87,2154.2
2022-10-25,3688,,68.51,154.04,222.55,30.79,2167.6
2022-10-26,2145,,68.89,154.69,223.58,30.81,2174.0
2022-10-27,3073,,68.82,154.64,223.46,30.8,2173.6
2022-10-28,2784,,69.02,153.89,222.91,30.96,2166.2
2022-10-29,2134,,69.14,152.47,221.61,31.2,2152.0
2022-10-30,2719,,69.07,150.51,219.58,31.46,2132.5
2022-10-31,2062,,69.18,148.31,217.49,31.81,2110.5
2022-11-01,2922,214.88,69.11,146.61,215.72,32.04,2092.4
2022-11-02,1820,,69.28,146.71,216.0,32.08,2093.4
2022-11-03,1918,216.44,69.15,147.41,216.55,31.93,2100.2
2022-11-04,2278,217.04,69.04,148.21,217.25,31.78,2108.0
2022-11-05,1873,218.05,69.02,148.83,217.86,31.68,2114.5
2022-11-06,2553,217.3,68.9,148.71,217.61,31.66,2112.9
2022-11-07,2273,217.32,68.96,148.53,217.5,31.71,2110.9
2022-11-08,3351,,68.95,148.3,217.25,31.74,2108.7
2022-11-09,2198,,69.25,147.83,217.08,31.9,2104.0
2022-11-10,2695,216.02,69.22,147.5,216.71,31.94,2099.7
2022-11-11,2434,,69.33,148.29,217.62,31.86,2107.6
2022-11-12,2542,,69.36,149.1,218.46,31.75,2115.8
2022-11-13,1506,218.63,69.42,149.39,218.81,31.73,2118.4
2022-11-14,1506,218.6,69.19,149.07,218.26,31.7,2115.8
2022-11-15,1741,216.32,68.96,147.78,216.74,31.82,2102.3
2022-11-16,1521,215.15,68.8,146.91,215.7,31.89,2092.8
2022-11-17,1658,215.59,68.58,146.83,215.4,31.84,2092.4
2022-11-18,2201,214.63,68.39,146.41,214.8,31.84,2088.0
2022-11-19,1381,213.91,68.37,145.9,214.27,31.91,2082.5
2022-11-20,1698,213.75,68.11,145.57,213.68,31.87,2079.4
2022-11-21,1583,212.62,67.94,145.0,212.95,31.91,2073.2
2022-11-22,2028,212.17,67.74,144.8,212.54,31.87,2070.7
2022-11-23,1583,212.7,67.68,145.07,212.74,31.81,2073.4
2022-11-24,1717,212.49,67.48,145.32,212.8,31.71,2075.6
2022-11-25,2179,212.84,67.32,145.67,212.99,31.61,2078.9
2022-11-26,2921,213.11,67.29,145.78,213.07,31.58,2080.1
2022-11-27,3120,212.49,67.47,145.46,212.93,31.69,2076.4
2022-11-28,2880,,67.71,145.39,213.1,31.78,2075.7
2022-11-29,3130,212.76,67.89,145.24,213.12,31.85,2073.7
2022-11-30,2378,,68.13,145.46,213.59,31.9,2076.0
2022-12-01,2354,213.5,68.16,145.86,214.02,31.85,2079.3
2022-12-02,3639,215.06,68.18,147.02,215.2,31.68,2090.7
2022-12-03,2281,,68.57,148.16,216.73,31.64,2102.2
2022-12-04,2303,,68.56,148.63,217.2,31.57,2107.0
2022-12-05,2527,,68.56,148.25,216.82,31.62,2103.2
2022-12-06,2522,215.71,68.63,147.3,215.93,31.78,2093.5
2022-12-07,2601,214.97,68.69,146.56,215.25,31.91,2085.7
2022-12-08,3343,214.88,68.78,146.55,215.33,31.94,2085.0
2022-12-09,2762,,69.09,147.37,216.45,31.92,2093.2
2022-12-10,2376,,69.22,148.04,217.26,31.86,2100.0
2022-12-11,2208,,69.24,148.17,217.41,31.85,2101.3
2022-12-12,2836,,69.22,147.86,217.08,31.89,2098.3
2022-12-13,2374,216.42,69.37,147.76,217.13,31.95,2096.2
2022-12-14,3333,,69.4,149.04,218.44,31.77,2109.1
2022-12-15,4527,,69.69,150.7,220.39,31.62,2125.8
2022-12-16,2541,,70.32,152.23,222.55,31.6,2140.9
2022-12-17,2510,,70.38,153.4,223.78,31.45,2152.6
2022-12-18,2857,,70.43,154.19,224.62,31.35,2160.6
2022-12-19,2727,,70.57,154.67,225.24,31.33,2165.4
2022-12-20,2508,,70.67,154.93,225.6,31.33,2167.9
2022-12-21,3614,,70.72,155.04,225.76,31.32,2169.1
2022-12-22,2552,,71.07,155.08,226.15,31.43,2169.5
2022-12-23,2491,,71.13,155.07,226.2,31.44,2169.5
2022-12-24,3060,,71.16,155.05,226.21,31.46,2169.3
2022-12-25,2991,,71.36,155.0,226.36,31.53,2168.7
2022-12-26,2988,,71.54,154.89,226.43,31.6,2167.6
2022-12-27,3047,,71.72,154.67,226.39,31.68,2165.6
2022-12-28,2267,,71.91,154.3,226.21,31.79,2161.8
2022-12-29,2198,,71.89,153.71,225.6,31.87,2155.9
2022-12-30,2026,,71.85,152.87,224.72,31.97,2147.6
2022-12-31,3654,,71.75,151.84,223.59,32.09,2137.4
2023-01-01,1668,222.44,72.13,150.8,222.93,32.36,2126.2
2023-01-02,1368,222.64,71.95,150.19,222.14,32.39,2120.9
2023-01-03,1725,220.2,71.67,148.81,220.48,32.51,2106.7
2023-01-04,1882,218.91,71.51,147.8,219.31,32.61,2096.1
2023-01-05,2149,218.83,71.39,147.66,219.05,32.59,2094.4
2023-01-06,1378,219.4,71.35,147.93,219.28,32.54,2097.2
2023-01-07,2212,218.86,71.09,147.82,218.92,32.48,2096.2
2023-01-08,2234,218.12,71.07,147.57,218.64,32.51,2092.9
2023-01-09,1451,218.97,71.06,147.7,218.75,32.48,2094.5
2023-01-10,2316,218.0,70.82,147.29,218.11,32.47,2090.4
2023-01-11,1588,217.26,70.83,146.81,217.64,32.54,2085.0
2023-01-12,2249,217.21,70.63,146.88,217.51,32.47,2085.3
2023-01-13,1441,218.04,70.62,147.29,217.91,32.41,2089.6
2023-01-14,2614,217.57,70.38,147.26,217.64,32.34,2089.3
2023-01-15,2365,217.14,70.48,147.11,217.59,32.39,2087.2
2023-01-16,1498,217.87,70.5,147.43,217.93,32.35,2090.3
2023-01-17,2583,217.9,70.28,147.67,217.95,32.25,2092.7
2023-01-18,1508,217.93,70.36,147.57,217.94,32.29,2091.7
2023-01-19,2825,216.92,70.14,147.25,217.4,32.26,2087.9
2023-01-20,2951,217.62,70.3,147.32,217.62,32.3,2088.7
2023-01-21,1498,217.69,70.49,147.11,217.61,32.39,2086.7
2023-01-22,2381,216.36,70.27,146.49,216.76,32.42,2080.0
2023-01-23,1498,216.32,70.3,146.23,216.53,32.47,2077.0
2023-01-24,2394,216.21,70.08,146.17,216.25,32.41,2076.5
2023-01-25,1590,215.74,70.12,146.0,216.12,32.44,2074.2
2023-01-26,2442,216.1,69.93,145.91,215.84,32.4,2073.8
2023-01-27,1498,214.91,69.98,145.28,215.25,32.51,2067.0
2023-01-28,2527,214.28,69.76,145.17,214.93,32.46,2065.1
2023-01-29,2027,216.08,69.84,146.07,215.91,32.35,2074.3
2023-01-30,1498,216.2,69.77,146.62,216.39,32.24,2079.6
2023-01-31,2603,216.43,69.55,146.81,216.36,32.15,2081.7
2023-02-01,1861,215.86,69.65,146.44,216.09,32.23,2077.7
2023-02-02,2274,215.41,69.53,146.18,215.72,32.23,2074.7
2023-02-03,1488,215.65,69.54,146.38,215.92,32.21,2076.3
2023-02-04,2447,216.18,69.32,146.84,216.16,32.07,2081.1
2023-02-05,2330,216.31,69.37,146.96,216.33,32.07,2082.2
2023-02-06,1488,215.73,69.39,146.75,216.14,32.1,2079.6
2023-02-07,2547,216.09,69.17,146.75,215.91,32.03,2079.9
2023-02-08,1590,215.07,69.25,146.47,215.72,32.1,2076.2
2023-02-09,2427,216.14,69.05,146.73,215.79,32.0,2079.5
2023-02-10,1498,215.16,69.1,146.43,215.53,32.06,2075.9
2023-02-11,2583,215.16,68.88,146.4,215.29,32.0,2075.6
2023-02-12,2953,215.28,68.98,146.71,215.68,31.98,2078.1
2023-02-13,2359,216.66,69.17,147.5,216.68,31.92,2086.1
2023-02-14,2998,217.27,69.2,147.97,217.16,31.87,2090.9
2023-02-15,2257,,69.41,147.72,217.13,31.97,2088.5
2023-02-16,2382,216.12,69.4,147.26,216.67,32.03,2083.2
2023-02-17,3127,216.95,69.44,147.6,217.04,31.99,2086.6
2023-02-18,2787,,69.68,148.16,217.84,31.99,2092.1
2023-02-19,3141,,69.83,148.52,218.35,31.98,2095.8
2023-02-20,2674,218.28,70.07,148.75,218.83,32.02,2097.4
2023-02-21,2223,219.74,70.19,149.35,219.54,31.97,2103.7
2023-02-22,2653,219.77,70.17,149.08,219.25,32.0,2101.8
2023-02-23,2364,217.13,70.28,147.81,218.09,32.22,2087.8
2023-02-24,2386,218.28,70.3,147.87,218.17,32.22,2088.5
2023-02-25,2836,218.37,70.34,148.32,218.66,32.17,2092.7
2023-02-26,2151,,70.5,149.21,219.71,32.09,2101.6
2023-02-27,2611,,70.46,149.92,220.37,31.97,2108.7
2023-02-28,2232,,70.55,150.19,220.74,31.96,2111.5
2023-03-01,1713,220.39,70.53,150.09,220.62,31.97,2110.2
2023-03-02,1715,220.37,70.37,149.97,220.34,31.94,2109.1
2023-03-03,1734,219.71,70.21,149.54,219.75,31.95,2104.8
2023-03-04,1795,218.95,70.05,148.99,219.03,31.98,2099.2
2023-03-05,1943,218.25,69.91,148.67,218.58,31.98,2095.7
2023-03-06,1769,218.68,69.81,149.06,218.88,31.9,2099.3
2023-03-07,1897,219.55,69.67,149.73,219.4,31.75,2106.3
2023-03-08,1623,219.51,69.56,149.9,219.46,31.7,2108.1
2023-03-09,1893,218.89,69.37,149.7,219.07,31.67,2105.9
2023-03-10,2317,218.72,69.26,149.79,219.04,31.62,2106.4
2023-03-11,3412,,69.27,150.47,219.73,31.52,2113.2
2023-03-12,3084,,69.59,151.11,220.7,31.53,2119.7
2023-03-13,2081,,69.81,151.38,221.19,31.56,2122.5
2023-03-14,2488,221.15,69.75,151.15,220.89,31.57,2120.5
2023-03-15,3032,219.67,69.8,150.45,220.25,31.69,2112.8
2023-03-16,3030,220.6,70.01,150.56,220.57,31.74,2114.0
2023-03-17,3740,,70.22,150.77,220.99,31.78,2116.2
2023-03-18,2884,,70.64,150.74,221.37,31.91,2115.9
2023-03-19,2044,,70.8,150.37,221.18,32.01,2112.2
2023-03-20,2100,,70.73,149.82,220.56,32.07,2106.8
2023-03-21,3562,219.71,70.68,149.53,220.21,32.1,2103.2
2023-03-22,2271,,71.05,150.26,221.31,32.1,2110.5
2023-03-23,2385,,71.04,151.23,222.27,31.96,2120.3
2023-03-24,2111,,71.07,151.96,223.03,31.86,2127.6
2023-03-25,2091,,71.01,152.17,223.18,31.82,2129.7
2023-03-26,2004,222.99,70.95,151.71,222.66,31.86,2125.7
2023-03-27,2151,220.96,70.86,150.55,221.42,32.0,2113.5
2023-03-28,2152,220.81,70.82,150.1,220.92,32.06,2108.9
2023-03-29,2097,220.79,70.78,150.25,221.03,32.02,2110.0
2023-03-30,2103,221.89,70.73,150.8,221.53,31.93,2116.1
2023-03-31,2308,221.09,70.68,150.92,221.6,31.89,2116.6
2023-04-01,1931,222.45,70.68,151.4,222.08,31.83,2122.0
2023-04-02,2467,221.69,70.57,151.3,221.87,31.81,2120.8
2023-04-03,2369,221.79,70.62,151.29,221.92,31.82,2120.6
2023-04-04,2143,222.0,70.64,151.57,222.22,31.79,2123.1
2023-04-05,2258,222.96,70.6,152.05,222.65,31.71,2128.4
2023-04-06,2603,222.21,70.58,151.96,222.55,31.72,2127.1
2023-04-07,2027,222.98,70.67,151.93,222.6,31.75,2127.3
2023-04-08,2840,221.66,70.59,151.38,221.97,31.8,2121.5
2023-04-09,2495,221.8,70.74,151.42,222.16,31.84,2121.4
2023-04-10,2140,223.23,70.8,152.14,222.94,31.76,2129.0
2023-04-11,2229,223.08,70.75,152.41,223.16,31.71,2131.6
2023-04-12,2407,223.28,70.73,152.4,223.13,31.7,2131.8
2023-04-13,2119,222.66,70.76,152.08,222.84,31.75,2128.4
2023-04-14,2051,222.54,70.71,152.12,222.83,31.73,2128.5
2023-04-15,2258,223.47,70.63,152.67,223.3,31.63,2134.2
2023-04-16,2898,,70.62,152.87,223.49,31.6,2136.3
2023-04-17,2410,,70.78,152.67,223.45,31.68,2134.3
2023-04-18,2360,223.29,70.81,152.05,222.86,31.77,2128.8
2023-04-19,2218,220.93,70.83,151.09,221.92,31.92,2117.9
2023-04-20,2148,222.89,70.81,151.75,222.56,31.81,2125.0
2023-04-21,1888,223.09,70.76,152.33,223.09,31.72,2130.8
2023-04-22,2308,,70.64,152.63,223.27,31.64,2133.9
2023-04-23,1826,223.42,70.64,152.57,223.21,31.65,2133.6
2023-04-24,2208,222.11,70.5,152.16,222.66,31.66,2128.8
2023-04-25,1961,223.13,70.47,152.33,222.81,31.63,2131.1
2023-04-26,2138,222.57,70.37,152.03,222.4,31.64,2128.3
2023-04-27,2555,221.29,70.33,151.57,221.9,31.69,2123.0
2023-04-28,3115,222.68,70.4,152.1,222.5,31.64,2128.6
2023-04-29,2258,,70.63,152.58,223.21,31.64,2133.4
2023-04-30,2400,,70.62,152.82,223.43,31.61,2135.8
